https://www.bitget.com/api-doc/contract/market/Get-History-Candle-Data
Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
0,0,bitgetBTCUSDT,66275.5,66297,66234.1,66288,11223596.7296,169.372,0
0,0,bitgetBTCUSDT,66308.4,66313.7,66275.5,66275.5,11974459.6828,180.621,0
0,0,bitgetBTCUSDT,66264.8,66317.8,66243.7,66308.4,75346298.0116,1136.825,0
0,0,bitgetBTCUSDT,66261.2,66305,66227.9,66264.8,62076491.1846,936.716,0
0,0,bitgetBTCUSDT,66237.5,66283.1,66235.1,66261.2,18339362.9776,276.734,0
0,0,bitgetBTCUSDT,66196.9,66271.1,66192.3,66237.5,30418343.336,459.193,0
0,0,bitgetBTCUSDT,66167.3,66197,66167.3,66196.9,14634433.8007,221.116,0
0,0,bitgetBTCUSDT,66201.9,66231.7,66166,66167.3,28320279.1908,427.879,0
0,0,bitgetBTCUSDT,66140.1,66202.8,66140.1,66201.9,28549378.7915,431.388,0
0,0,bitgetBTCUSDT,66172.5,66172.9,66069.8,66140.1,57166192.6623,864.843,0
0,0,bitgetBTCUSDT,66237.2,66250,66167.2,66172.5,23332348.733,352.363,0
0,0,bitgetBTCUSDT,66191.1,66249.7,66191,66237.2,29979217.0108,452.616,0
0,0,bitgetBTCUSDT,66166.5,66191.1,66134.4,66191.1,11386544.8136,172.11,0
0,0,bitgetBTCUSDT,66139.5,66200,66135.9,66166.5,95431992.9084,1442.053,0
0,0,bitgetBTCUSDT,66106.8,66174.8,66106.6,66139.5,18097867.0151,273.588,0
0,0,bitgetBTCUSDT,66063.1,66150.7,66060.4,66106.8,29949935.9898,452.982,0
0,0,bitgetBTCUSDT,66089,66098.3,66037.4,66063.1,22957065.46,347.522,0
0,0,bitgetBTCUSDT,66108,66118.1,66051.9,66089,29287583.8818,443.146,0
0,0,bitgetBTCUSDT,66117.3,66183.1,66086.6,66108,39728657.1982,600.8,0
0,0,bitgetBTCUSDT,66149.3,66185.4,66100,66117.3,23682166.6787,358.084,0
0,0,bitgetBTCUSDT,66218.4,66221,66114.2,66149.3,69274505.0473,1046.903,0
0,0,bitgetBTCUSDT,66281.8,66281.8,66208,66218.4,26975743.039,407.292,0
0,0,bitgetBTCUSDT,66326.6,66383.1,66254.8,66281.8,25436114.6402,383.628,0
0,0,bitgetBTCUSDT,66202.1,66392.9,66202.1,66326.6,50169541.0824,756.479,0
0,0,bitgetBTCUSDT,66288.7,66292.9,66189.5,66202.1,23753251.6029,358.66,0
0,0,bitgetBTCUSDT,66342.7,66342.7,66230.2,66288.7,29065350.3563,438.553,0
0,0,bitgetBTCUSDT,66285.4,66369.8,66248.7,66342.7,33154166.5588,499.877,0
0,0,bitgetBTCUSDT,66222.8,66290.9,66216.9,66285.4,15442656.1229,233.044,0
0,0,bitgetBTCUSDT,66250,66306.3,66195.2,66222.8,20445326.9666,308.65,0
0,0,bitgetBTCUSDT,66190.3,66259.1,66178,66250,52636435.0645,794.851,0
0,0,bitgetBTCUSDT,66293.1,66342,66178.8,66190.3,37804956.3849,570.375,0
0,0,bitgetBTCUSDT,66248,66343.1,66223.3,66293.1,86078503.9622,1298.347,0
0,0,bitgetBTCUSDT,66237.5,66248,66210.9,66248,9593675.8723,144.868,0
0,0,bitgetBTCUSDT,66196.3,66237.6,66186.1,66237.5,8764019.4385,132.354,0
0,0,bitgetBTCUSDT,66205.5,66221,66156.1,66196.3,13577725.5412,205.136,0
0,0,bitgetBTCUSDT,66183.3,66250,66183.2,66205.5,22134972.6613,334.256,0
0,0,bitgetBTCUSDT,66196.9,66200,66152.3,66183.3,11193521.1684,169.148,0
0,0,bitgetBTCUSDT,66131.6,66224.4,66131.6,66196.9,32368937.8595,488.945,0
0,0,bitgetBTCUSDT,66110,66171.1,66101,66131.6,19985822.8255,302.204,0
0,0,bitgetBTCUSDT,66050.1,66110,66019.5,66110,19158949.7284,290.062,0
0,0,bitgetBTCUSDT,66058.2,66113.2,66040,66050.1,13764150.3652,208.306,0
0,0,bitgetBTCUSDT,66073.4,66119,66037.4,66058.2,15969795.7142,241.735,0
0,0,bitgetBTCUSDT,66177.9,66177.9,66044.5,66073.4,36085366.3388,546.026,0
0,0,bitgetBTCUSDT,66154.1,66263.1,66151.7,66177.9,74525001.2239,1125.802,0
0,0,bitgetBTCUSDT,66177.9,66259.1,66145.4,66154.1,40623932.5082,613.549,0
0,0,bitgetBTCUSDT,66091.6,66177.9,66038.5,66177.9,16527060.1286,249.976,0
0,0,bitgetBTCUSDT,66029.9,66144.3,66015.6,66091.6,38109977.0117,576.5,0
0,0,bitgetBTCUSDT,66016.8,66050.5,65959,66029.9,17157459.9747,259.967,0
0,0,bitgetBTCUSDT,65989,66058.2,65985,66016.8,12353183.7812,187.11,0
0,0,bitgetBTCUSDT,65977.2,66045.2,65971.9,65989,25951041.2386,393.093,0
